7,
1,
15,
1,
2,
1,
1,
6,
3,
2,
6,
1,
1,
1,
4,
1,
4,
1,
2,
2,
2,
2,
15,
6,
1,
7,
8,
2,
1,
6,
1,
13,
1,
1,
1,
1,
1,
2,
2,
1,
1,
